"time","Clear","Red","Green","Blue","IR","PAR","Solar"
2023-11-16 00:13:27,"0.024397","0.003811","0.012821","0.016544","0.000625",0.0,-0.08304
2023-11-16 00:28:37,"0.035636","0.005716","0.014022","0.005055","0.001250",0.0,-0.07168000000000001
2023-11-16 00:43:44,"0.010965","0.007622","0.027644","0.017923","0.001250",0.0,-0.06368
2023-11-16 00:58:51,"0.032072","0.009527","0.032051","0.015625","0.001250",0.0,-0.06832
2023-11-16 01:14:03,"0.046601","0.010671","0.024038","0.008272","0.002500",1.9536000000000002,-0.07056
2023-11-16 01:29:11,"0.023849","0.008765","0.024439","0.021599","0.001250",0.0,-0.06256
2023-11-16 01:44:19,"0.028783","0.008003","0.027244","0.011489","0.001250",0.0,-0.06368
2023-11-16 01:59:27,"0.035088","0.005716","0.018029","0.006434","0.001250",0.0,-0.07856
2023-11-16 02:14:39,"0.028783","0.005716","0.020032","0.007813","0.001250",0.0,-0.0752
2023-11-16 02:29:52,"0.032895","0.004954","0.009215","0.011489","0.001250",0.0,-0.07744000000000001
2023-11-16 02:45:06,"0.017270","0.004573","0.092147","0.013327","0.001250",0.0,-0.08992
2023-11-16 03:00:13,"0.027138","0.005335","0.022436","0.007813","0.000625",0.0,-0.07632
2023-11-16 03:15:27,"0.017544","0.004192","0.027244","0.014706","0.001250",0.0,-0.08080000000000001
2023-11-16 03:30:40,"0.016721","0.003049","0.015625","0.018382","0.000625",0.0,-0.08304
2023-11-16 03:45:52,"0.016721","0.003811","0.022837","0.011489","0.000625",0.0,-0.08416000000000001
2023-11-16 04:01:04,"0.029879","0.003049","0.006010","0.010110","0.001250",1.9536000000000002,-0.06944
2023-11-16 04:16:16,"0.021107","0.004192","0.023638","0.021140","0.001250",0.0,-0.06480000000000001
2023-11-16 04:31:30,"0.017818","0.004192","0.019231","0.020221","0.001250",0.0,-0.07056
2023-11-16 04:46:44,"0.033443","0.007622","0.015625","0.015165","0.001250",0.0,-0.05584
2023-11-16 05:01:52,"0.018914","0.008384","0.033253","0.019301","0.001875",0.0,-0.0728
2023-11-16 05:17:04,"0.032346","0.007622","0.025240","0.011489","0.000625",0.0,-0.06032
2023-11-16 05:32:18,"0.023849","0.006860","0.027244","0.012868","0.001875",0.0,-0.06256
2023-11-16 05:47:30,"0.023849","0.005716","0.020433","0.032629","0.001875",3.9056,-0.0752
2023-11-16 06:02:37,"0.022204","0.008765","0.028846","0.023897","0.003125",0.0,-0.06032
2023-11-16 06:17:49,"0.023575","0.009909","0.032051","0.025276","0.006250",0.0,-0.08544000000000002
2023-11-16 06:33:00,"0.106086","0.023247","0.062500","0.090993","0.039375",0.0,-0.08080000000000001
2023-11-16 06:48:07,"1.929550","0.388719","0.995994","1.551471","0.579375",0.0,0.061439999999999995
2023-11-16 07:03:19,"27.696819","6.205030","15.068911","20.406250","7.902500",0.0,1.8872
2023-11-16 07:18:33,"127.684212","28.783537","70.387817","92.033089","30.145000",23.436799999999998,7.43248
2023-11-16 07:33:45,"377.552643","106.902435","225.102570","240.838242","159.399994",39.062400000000004,30.3833584
2023-11-16 07:48:53,"629.684204","168.292679","373.128204","406.558838","203.960007",80.0784,41.08144
2023-11-16 08:04:05,"1642.070190","567.609741","1051.589722","836.470581","1152.959961",156.24960000000002,154.89216320000003
2023-11-16 08:19:17,"2864.368408","1023.658508","1858.000000","1486.500000","2370.959961",257.8128,235.1724848
2023-11-16 08:34:29,"3032.631592","1002.585388","1984.538452","1683.264648","2054.040039",333.98400000000004,292.93327680000004
2023-11-16 08:49:37,"3514.736816","1128.146362","2292.153809","1896.000000","2367.360107",398.4368,344.12993120000004
2023-11-16 09:04:45,"3589.263184","1090.390259","2273.384521","1893.705933","2089.199951",470.70239999999995,400.8252688
2023-11-16 09:19:53,"6192.842285","2157.365967","4472.307617","3407.294189","4489.919922",546.8752000000001,469.54238240000006
2023-11-16 09:35:08,"5344.842285","1568.780518","3328.923096","2808.353027","3015.360107",650.3904,548.5865728
2023-11-16 09:50:16,"7154.947266","2352.000000","4847.692383","3802.941162","3324.959961",738.2816,622.6681648
2023-11-16 10:05:25,"7009.052734","2253.658447","4470.461426","3770.823486","2637.600098",761.7184,655.8572752
2023-11-16 10:20:34,"6984.210449","2241.073242","4686.153809","3745.411865","3033.120117",787.1088,686.7859376000001
2023-11-16 10:35:45,"5266.315918","1680.000000","3466.153809","2861.646973","2425.439941",544.9216,425.8853024
2023-11-16 10:50:57,"4690.315918","1506.146362","2994.923096","2551.058838","2249.040039",498.04639999999995,373.7996832
2023-11-16 11:06:09,"3449.210449","1106.121948","2247.384521","2021.735352","1695.479980",365.2336,308.4539312
2023-11-16 11:21:18,"10145.894531","3309.658447","6557.230957","5628.706055","5529.120117",1013.672,855.5073248000001
2023-11-16 11:36:31,"9148.000000","3103.317139","5973.538574","4759.411621","4816.319824",830.0784,720.3846192000001
2023-11-16 11:51:42,"6382.315918","2152.682861","4292.922852","3592.941162","3410.399902",634.7664,569.5923344
2023-11-16 12:06:52,"3101.842041","1021.829285","2002.153809","1747.764648","1517.880005",341.7968,267.7172848
2023-11-16 12:22:07,"3717.894775","1197.658569","2387.076904","2074.588135","1797.119995",406.24960000000004,295.3291264
2023-11-16 12:37:18,"7185.473633","2430.146240","4849.538574","3943.058838","3997.919922",783.2032,685.9230464000001
2023-11-16 12:52:26,"6550.947266","2187.804932","4361.846191","3635.646973","3416.159912",705.0784,572.1441408
2023-11-16 13:07:34,"4502.105469","1454.634155","2916.615479","2505.882324","2276.879883",488.2816,423.89902400000005
2023-11-16 13:22:34,"6644.631348","2189.561035","4299.384766","3555.529297","3471.360107",744.1408,607.0121584000001
2023-11-16 13:37:34,"5558.315918","1843.609741","3618.153809","3002.470703","2989.919922",615.2336,529.9666992000001
2023-11-16 13:52:46,"3949.263184","1262.926880","2525.230713","2177.117676","1935.359985",443.36,349.0310304
2023-11-16 14:08:00,"3033.842041","997.097534","1966.923096","1695.794067","1460.760010",332.03200000000004,260.679688
2023-11-16 14:23:12,"1310.070190","434.390259","838.615356","740.352966","612.320007",134.7664,117.4871952
2023-11-16 14:38:21,"2516.526367","823.024414","1620.692261","1406.470581","1209.119995",273.4368,219.86577120000004
2023-11-16 14:53:33,"4230.315918","1441.170776","2706.923096","2183.646973","2434.560059",523.4368,410.5751952
2023-11-16 15:08:42,"1803.929810","574.536560","1144.000000","1042.000000","857.919983",199.2192,161.1284784
2023-11-16 15:23:56,"1341.614014","395.707306","819.282043","811.705872","547.760010",150.3904,113.53872
2023-11-16 15:39:10,"871.122803","248.146347","527.897461","534.470581","359.119995",99.6096,72.7884832
2023-11-16 15:54:22,"441.298248","128.268295","266.692322","278.441162","183.080002",41.016000000000005,39.3967984
2023-11-16 16:09:21,"373.429810","116.841461","230.025635","225.102936","194.020004",33.2032,36.650400000000005
2023-11-16 16:24:31,"233.925446","64.920731","136.942307","151.779419","110.800003",15.6256,23.475520000000003
2023-11-16 16:39:45,"102.421051","26.777439","57.576923","69.687500","45.970001",11.718399999999999,9.178560000000001
2023-11-16 16:54:57,"15.566612","3.280869","8.114583","11.585938","4.635625",0.0,1.1712
2023-11-16 17:10:13,"0.938322","0.175305","0.455929","0.717371","0.216875",0.0,0.019360000000000002
2023-11-16 17:25:25,"0.070450","0.017149","0.038862","0.049632","0.022500",0.0,-0.056960000000000004
2023-11-16 17:40:33,"0.027138","0.011814","0.031651","0.027114","0.007500",0.0,-0.06368
2023-11-16 17:55:45,"0.029057","0.013720","0.036859","0.019301","0.005000",0.0,-0.07632
2023-11-16 18:10:57,"0.042215","0.009909","0.016426","0.018382","0.003750",0.0,-0.0592
2023-11-16 18:26:08,"0.021930","0.010290","0.066106","0.022059","0.003750",0.0,-0.03984
2023-11-16 18:41:18,"0.039474","0.007622","0.018029","0.006434","0.003125",0.0,-0.0728
2023-11-16 18:56:32,"0.032346","0.007622","0.022837","0.009191","0.003125",0.0,-0.06256
2023-11-16 19:11:43,"0.040570","0.006860","0.010817","0.010110","0.001875",0.0,-0.07968
2023-11-16 19:26:58,"0.035362","0.006479","0.020833","0.007813","0.001875",0.0,-0.08768000000000001
2023-11-16 19:42:09,"0.025493","0.006860","0.024038","0.010570","0.002500",0.0,-0.06944
2023-11-16 19:57:23,"0.011513","0.004573","0.021635","0.021140","0.001250",0.0,-0.06032
2023-11-16 20:12:32,"0.033991","0.006479","0.018029","0.004596","0.001875",0.0,-0.056960000000000004
2023-11-16 20:27:30,"0.023849","0.003811","0.088942","0.017923","0.001250",0.0,-0.061439999999999995
2023-11-16 20:42:40,"0.015899","0.003811","0.016026","0.021140","0.001875",0.0,-0.061439999999999995
2023-11-16 20:57:52,"0.029331","0.003811","0.008013","0.012408","0.000000",0.0,-0.06608000000000001
2023-11-16 21:13:07,"0.019463","0.003811","0.023237","0.011029","0.001875",0.0,-0.050080000000000006
2023-11-16 21:28:18,"0.009320","0.003430","0.049679","0.020221","0.001250",0.0,-0.06368
2023-11-16 21:43:17,"0.027138","0.004954","0.016827","0.010110","0.001250",0.0,-0.050080000000000006
2023-11-16 21:58:33,"0.014254","0.003811","0.026843","0.017923","0.001875",0.0,-0.048960000000000004
2023-11-16 22:13:47,"0.016996","0.001905","0.015224","0.018842","0.000000",0.0,-0.06032
2023-11-16 22:28:59,"0.034814","0.003430","0.011218","0.007353","0.000625",0.0,-0.061439999999999995
2023-11-16 22:44:07,"0.009868","0.002668","0.016426","0.021599","0.001250",0.0,-0.056960000000000004
2023-11-16 22:59:19,"0.006579","0.003430","0.032051","0.018842","0.000625",0.0,-0.06256
2023-11-16 23:14:32,"0.023300","0.002668","0.023638","0.013787","0.001250",0.0,-0.05584
2023-11-16 23:29:40,"0.028235","0.003811","0.017228","0.007353","0.000625",0.0,-0.06720000000000001
2023-11-16 23:44:52,"0.018640","0.002287","0.009615","0.023897","0.001250",0.0,-0.06480000000000001
2023-11-17 00:00:04,"0.027138","0.003811","0.014423","0.004596","0.000625",0.0,-0.06368
2023-11-17 00:15:16,"0.017818","0.002287","0.014423","0.017004","0.000625",0.0,-0.0376
2023-11-17 00:30:30,"0.023300","0.003811","0.021234","0.007353","0.001250",0.0,-0.0456
2023-11-17 00:45:42,"0.026590","0.002287","0.006811","0.012408","0.000625",0.0,-0.06032
2023-11-17 01:00:54,"0.031524","0.002668","0.008413","0.005974","0.000625",1.9536000000000002,-0.07632
2023-11-17 01:16:02,"0.006853","0.002668","0.020833","0.020680","0.000625",0.0,-0.06832
2023-11-17 01:31:10,"0.007127","0.002668","0.024840","0.017463","0.000625",0.0,-0.08080000000000001
2023-11-17 01:46:24,"0.007401","0.005335","0.018429","0.020680","0.001250",0.0,-0.07632
2023-11-17 02:01:36,"0.017270","0.003811","0.022436","0.011029","0.000000",0.0,-0.08992
2023-11-17 02:16:48,"0.021930","0.002668","0.006410","0.011489","0.000625",0.0,-0.06368
2023-11-17 02:31:56,"0.010143","0.003049","0.026843","0.015165","0.000625",0.0,-0.009120000000000001
2023-11-17 02:46:56,"0.034539","0.002668","0.008013","0.005974","0.001250",0.0,-0.008
2023-11-17 03:02:08,"0.008224","0.006098","0.021635","0.020221","0.000625",0.0,-0.006880000000000001
2023-11-17 03:17:21,"0.027961","0.003811","0.013622","0.003676","0.000625",0.0,-0.0512
2023-11-17 03:32:34,"0.020833","0.007241","0.018830","0.008272","0.000625",0.0,-0.04432
2023-11-17 03:47:48,"0.014529","0.003049","0.026042","0.015165","0.001250",0.0,-0.04096
2023-11-17 04:03:00,"0.008772","0.002668","0.020833","0.020680","0.000625",5.8591999999999995,-0.0728
2023-11-17 04:18:14,"0.028509","0.004954","0.013221","0.003676","0.000625",0.0,-0.06608000000000001
2023-11-17 04:33:28,"0.022204","0.003811","0.024439","0.009191","0.000625",0.0,-0.0592
2023-11-17 04:48:42,"0.018640","0.003811","0.033654","0.019761","0.000625",0.0,-0.06368
2023-11-17 05:03:53,"0.007950","0.002668","0.024439","0.029871","0.000625",0.0,-0.06032
2023-11-17 05:19:01,"0.036184","0.004192","0.021234","0.007353","0.000625",0.0,-0.05456
2023-11-17 05:34:09,"0.009320","0.002668","0.026042","0.031710","0.000625",0.0,-0.07392
2023-11-17 05:49:16,"0.026864","0.002287","0.014022","0.022518","0.001250",0.0,-0.07392
2023-11-17 06:04:28,"0.023300","0.005335","0.025641","0.037224","0.002500",0.0,-0.061439999999999995
2023-11-17 06:19:35,"0.024945","0.008765","0.049679","0.039063","0.006250",0.0,-0.046720000000000005
2023-11-17 06:34:47,"0.160910","0.040396","0.110978","0.117647","0.066875",0.0,-0.011360000000000002
2023-11-17 06:49:55,"2.355811","0.578506","1.260016","1.681066","1.115000",0.0,0.23792000000000002
2023-11-17 07:05:08,"32.048244","10.422256","18.566507","20.964155","38.044998",19.531200000000002,6.0120000000000005
2023-11-17 07:20:15,"83.668861","26.210365","49.689102","52.025734","51.189999",0.0,9.95024
2023-11-17 07:35:28,"200.350876","61.176830","120.044868","125.426468","108.910004",25.390400000000003,21.731840000000002
2023-11-17 07:50:35,"415.798248","122.060974","249.397430","262.470581","177.940002",52.7344,36.91792
2023-11-17 08:05:47,"1038.105225","355.073181","667.230774","568.941162","599.599976",130.8592,104.3158448
2023-11-17 08:20:47,"1039.157837","340.439026","657.948730","590.352966","572.159973",126.9536,107.3468752
2023-11-17 08:35:55,"1748.070190","584.097534","1128.717896","981.411743","961.599976",199.2192,180.2777584
2023-11-17 08:51:06,"2482.684326","810.292664","1595.538452","1383.882324","1283.280029",259.7664,216.39086880000002
2023-11-17 09:06:18,"2639.578857","844.170715","1690.692261","1494.617676","1325.160034",279.2976,248.3892816
2023-11-17 09:21:31,"3273.368408","1035.658569","2106.153809","1827.617676","1679.160034",343.7504,320.1239984
2023-11-17 09:36:46,"4321.579102","1375.756104","2789.076904","2360.117676","2256.479980",460.93760000000003,403.455688
2023-11-17 09:51:57,"5098.947266","1658.048828","3265.230713","2638.588135","2316.479980",542.9680000000001,390.93200640000003
2023-11-17 10:07:09,"6115.789551","2024.487793","4120.922852","3498.353027","2933.760010",621.0944,684.3329584
2023-11-17 10:22:17,"7366.105469","2301.365967","4611.692383","3639.176514","3087.840088",742.1872,652.6395024000001
2023-11-17 10:37:26,"9148.210938","2999.122070","6021.846191","4691.646973","4677.120117",923.8288000000001,814.9062496
2023-11-17 10:52:33,"6174.947266","1993.463379","4055.076904","3541.764648","3278.879883",703.1247999999999,586.7304192
2023-11-17 11:07:45,"8538.526367","2903.122070","5700.307617","4670.823730","4894.560059",876.9536,759.9191888
2023-11-17 11:23:00,"9072.420898","3218.048828","6001.846191","4851.529297","5375.040039",898.4368,775.6356928
2023-11-17 11:38:12,"9114.737305","2998.536621","6003.692383","5028.706055","5485.439941",912.1088,784.4487792
2023-11-17 11:53:21,"8918.315430","2879.122070","5494.769043","4716.706055","4755.359863",910.1568,781.9619136000001
2023-11-17 12:08:32,"9477.473633","3181.170654","6078.769043","5148.000000","5167.680176",925.7808000000001,790.7125008
2023-11-17 12:23:40,"8253.262695","2828.780518","5696.615234","4810.235352","4491.359863",941.4064,790.1945808
2023-11-17 12:38:53,"9124.631836","2941.756104","5703.692383","4624.235352","4619.040039",947.2656000000001,775.6766608
2023-11-17 12:54:05,"8261.473633","2803.317139","5510.461426","4474.941406","4545.600098",894.5311999999999,753.679688
2023-11-17 13:09:17,"7969.684082","2462.341553","4893.846191","4119.529297","4122.240234",837.8912,728.9235344
2023-11-17 13:24:25,"6995.368652","2311.609863","4516.307617","3715.411865","3754.080078",794.9216,697.5294432000001
2023-11-17 13:39:33,"6064.000000","1930.536621","3697.846191","3246.000000","3329.760010",755.8592,669.0115232
2023-11-17 13:54:45,"6478.105469","2116.390137","4057.538574","3338.470703","3471.840088",716.7968,638.4016112
2023-11-17 14:09:58,"3376.421143","1043.048828","2109.692383","1860.352905","1614.719971",396.4848,323.0126464
2023-11-17 14:25:12,"5017.789551","1631.561035","3084.461426","2578.235352","2902.080078",613.2816,578.2062496
2023-11-17 14:40:20,"4296.000000","1421.707275","2660.461426","2171.117676","2570.399902",523.4368,473.6115232
2023-11-17 14:55:34,"3074.631592","1031.634155","1851.153809","1552.588257","1965.719971",449.2192,414.8947264000001
2023-11-17 15:10:46,"2307.526367","728.414612","1378.076904","1193.911743","1258.680054",371.0944,350.48335040000006
2023-11-17 15:25:54,"1910.315796","644.195129","1155.794922","1043.176514","1150.239990",300.7808,291.77456
2023-11-17 15:41:06,"1496.736816","502.390259","893.384644","815.000000","1065.359985",226.5632,229.5827152
2023-11-17 15:56:20,"1198.245605","431.853668","713.538452","635.823547","958.960022",166.01600000000002,168.7966432
2023-11-17 16:11:34,"594.929810","179.317078","359.051270","358.058838","305.480011",99.6096,107.7145632
2023-11-17 16:26:42,"292.254395","75.573174","172.205124","186.808823","75.919998",23.436799999999998,21.65904
2023-11-17 16:41:55,"103.662277","28.472561","60.464745","65.389709","36.814999",1.9536000000000002,8.8576
2023-11-17 16:57:02,"14.349781","4.346799","8.174279","8.949449","9.038750",0.0,1.96224
2023-11-17 17:12:14,"0.782895","0.219131","0.436298","0.540901","0.520000",0.0,0.12528
2023-11-17 17:27:23,"0.082237","0.016387","0.032051","0.037684","0.027500",3.9056,0.0011200000000000001
2023-11-17 17:42:34,"0.026042","0.006098","0.025641","0.021599","0.004375",0.0,-0.0216
2023-11-17 17:57:41,"0.032895","0.004954","0.016426","0.005515","0.001875",0.0,-0.016
2023-11-17 18:12:52,"0.025768","0.005335","0.043269","0.009191","0.001875",0.0,-0.0296
2023-11-17 18:28:04,"0.025219","0.005335","0.022035","0.017463","0.001875",0.0,-0.02384
2023-11-17 18:43:04,"0.014529","0.004573","0.019231","0.034007","0.001875",0.0,-0.04432
2023-11-17 18:58:19,"0.037007","0.004954","0.013221","0.005515","0.001875",0.0,-0.01472
2023-11-17 19:13:32,"0.038377","0.004954","0.008814","0.019301","0.002500",0.0,-0.022720000000000004
2023-11-17 19:28:43,"0.025493","0.004573","0.010016","0.013787","0.001250",0.0,-0.011360000000000002
2023-11-17 19:43:52,"0.028509","0.004573","0.007612","0.014706","0.001875",0.0,-0.01024
2023-11-17 19:58:59,"0.012884","0.004573","0.030048","0.017004","0.001875",3.9056,-0.00576
2023-11-17 20:14:11,"0.021382","0.005335","0.028446","0.011949","0.001875",1.9536000000000002,-0.0296
2023-11-17 20:29:23,"0.030702","0.004192","0.009215","0.012868","0.001250",3.9056,-0.019360000000000002
2023-11-17 20:44:31,"0.014803","0.004192","0.017228","0.022059","0.001250",0.0,-0.01248
2023-11-17 20:59:40,"0.010691","0.004192","0.024439","0.018382","0.001875",0.0,-0.03408
2023-11-17 21:14:51,"0.019463","0.004573","0.029647","0.016544","0.002500",0.0,-0.03296
2023-11-17 21:29:59,"0.030976","0.004192","0.007612","0.009651","0.001250",0.0,-0.018240000000000003
2023-11-17 21:45:11,"0.034539","0.004573","0.009615","0.006893","0.001250",0.0,-0.03536
2023-11-17 22:00:20,"0.015077","0.003811","0.020433","0.022059","0.001250",0.0,-0.03536
2023-11-17 22:15:33,"0.029331","0.003049","0.007612","0.014246","0.000000",0.0,-0.027360000000000002
2023-11-17 22:30:45,"0.027138","0.002668","0.061699","0.010110","0.000000",0.0,-0.030719999999999997
2023-11-17 22:46:02,"0.014254","0.002668","0.018830","0.021599","0.000625",0.0,-0.03984
2023-11-17 23:01:15,"0.036184","0.003430","0.010417","0.007353","0.000000",0.0,-0.006880000000000001
2023-11-17 23:16:27,"0.011787","0.003430","0.027644","0.015165","0.001250",0.0,-0.018240000000000003
2023-11-17 23:31:43,"0.022478","0.001905","0.012019","0.016085","0.000625",7.8128,-0.02512
2023-11-17 23:46:51,"0.023026","0.003811","0.020032","0.009191","0.000625",0.0,-0.019360000000000002
2023-11-18 00:02:02,"0.030976","0.004192","0.013622","0.003676","0.001250",0.0,-0.009120000000000001
2023-11-18 00:17:14,"0.033991","0.003430","0.009215","0.005055","0.000625",0.0,-0.01712
2023-11-18 00:32:22,"0.009046","0.002287","0.021635","0.021599","0.000625",0.0,-0.01248
2023-11-18 00:47:35,"0.018914","0.003430","0.026442","0.014246","0.000000",0.0,-0.01024
2023-11-18 01:02:48,"0.006853","0.002668","0.025641","0.020680","0.000625",0.0,-0.01712
